"action","src","dst","bytes","reason"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_639.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_639.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_639.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_639.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_639.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_639.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_640.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_640.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_640.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_640.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_640.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_640.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_640.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_640.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_641.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_641.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_641.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_641.txt","44","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_641.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_641.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_642.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_642.txt","85","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_643.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_643.txt","86","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_644.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_644.txt","85","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_645.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_645.txt","87","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_646.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_646.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_647.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_647.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_648.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_648.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_649.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_649.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_650.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_650.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_651.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_651.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_652.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_652.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_653.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_653.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_654.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_654.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_655.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_655.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_656.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_656.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_656.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_656.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_656.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_656.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_658.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_658.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_658.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_658.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_658.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_658.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_659.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_659.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_659.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_659.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_659.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_659.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_660.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_660.txt","84","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_661.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_661.txt","85","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_662.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_662.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_663.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_663.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_664.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_664.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_665.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_665.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_666.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_666.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_667.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_667.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_668.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_668.txt","91","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_669.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_669.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_670.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_670.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_671.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_671.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_672.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_672.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_673.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_673.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_674.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_674.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_675.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_675.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_675.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_675.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_675.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_675.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_675.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_675.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_676.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_676.txt","41","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_676.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_676.txt","41","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_676.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_676.txt","41","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_676.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_676.txt","41","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_677.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_677.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_677.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_677.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_677.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_677.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_677.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_677.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_679.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_679.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_679.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_679.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_679.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_679.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_683.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_683.txt","40","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_683.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_683.txt","40","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_683.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_683.txt","40","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_684.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_684.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_684.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_684.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_684.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_684.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_684.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_684.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_685.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_685.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_685.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_685.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_685.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_685.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_685.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_685.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_686.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_686.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_686.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_686.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_686.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_686.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_686.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_686.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_687.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_687.txt","87","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_688.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_688.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_689.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_689.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_690.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_690.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_691.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_691.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_692.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_692.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_693.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_693.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_694.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_694.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_695.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_695.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_696.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_696.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_697.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_697.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_698.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_698.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_699.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_699.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_700.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_700.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_701.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_701.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_702.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_702.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_703.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_703.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_704.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_704.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_705.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_705.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_706.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_706.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_707.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_707.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_708.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_708.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_709.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_709.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_710.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_710.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_711.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_711.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_712.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_712.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_713.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_713.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_714.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_714.txt","47","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_715.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_715.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_716.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_716.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_717.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_717.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_717.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_717.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_717.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_717.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_717.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_717.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_718.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_718.txt","41","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_718.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_718.txt","41","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_718.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_718.txt","41","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_718.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_718.txt","41","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_719.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_719.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_719.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_719.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_719.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_719.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_719.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_719.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_720.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_720.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_720.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_720.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_720.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_720.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_720.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_720.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_727.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_727.txt","43","duplicate_exact"
