"NormKey","GroupCount","IsKeeper","KeeperHint","HasDebug","LengthMB","LastWriteTime","FullName"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","7.8","11/17/2025 6:59:22 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","8.45","11/17/2025 6:59:58 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","9.01","11/17/2025 7:00:31 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","12.45","11/17/2025 7:01:02 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.mp4"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","1.55","11/17/2025 7:01:35 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","2.05","11/17/2025 7:02:09 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","5.01","11/17/2025 7:02:43 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","10.13","11/17/2025 7:03:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","11.02","11/17/2025 7:03:56 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","12.23","11/17/2025 7:04:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","16.99","11/17/2025 7:05:15 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.mp4"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","0.88","11/17/2025 7:05:28 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","1.14","11/17/2025 7:05:41 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","2.38","11/17/2025 7:05:55 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.19","11/17/2025 7:06:09 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.53","11/17/2025 7:06:23 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","5.14","11/17/2025 7:06:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","6.76","11/17/2025 7:06:53 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.mp4"
"042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","1.16","11/17/2025 7:07:15 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","1.53","11/17/2025 7:07:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","3.62","11/17/2025 7:08:01 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","7.15","11/17/2025 7:08:25 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","7.77","11/17/2025 7:08:50 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","8.83","11/17/2025 7:09:16 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","11.91","11/17/2025 7:09:50 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.__CINEMATIC.mp4"
"043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","1.13","11/17/2025 7:10:12 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","1.45","11/17/2025 7:10:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","3.37","11/17/2025 7:10:57 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","6.97","11/17/2025 7:11:22 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","7.74","11/17/2025 7:11:46 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","8.51","11/17/2025 7:12:11 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","11.39","11/17/2025 7:12:37 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.__CINEMATIC.mp4"
"044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","0.94","11/17/2025 7:12:58 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","1.18","11/17/2025 7:13:18 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","2.47","11/17/2025 7:13:37 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.85","11/17/2025 7:13:57 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","5.74","11/17/2025 7:14:17 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","6.79","11/17/2025 7:14:40 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","9.5","11/17/2025 7:15:02 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00","2","True","False","False","2.51","10/5/2025 11:55:28 AM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00","2","False","False","False","41.53","10/30/2025 5:57:17 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","True","False","False","13.91","11/15/2025 7:02:02 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","1.27","11/17/2025 7:15:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","1.55","11/17/2025 7:16:08 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","3.87","11/17/2025 7:16:42 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","8.96","11/17/2025 7:17:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","10.03","11/17/2025 7:17:57 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","10.8","11/17/2025 7:18:35 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","13.91","11/17/2025 7:19:13 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","1.55","11/17/2025 9:51:31 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","3.87","11/17/2025 9:52:08 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","6.36","11/17/2025 9:52:47 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","8.96","11/17/2025 9:53:27 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","False","False","False","10.03","11/17/2025 9:54:07 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.__CINEMATIC.__CINEMATIC.mp4"
"003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00","2","True","False","False","2.51","10/5/2025 11:55:28 AM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00.mp4"
"003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00","2","False","False","False","45.95","10/30/2025 5:56:47 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00.mp4"
"003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","True","False","False","19.47","11/15/2025 7:04:32 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00.__CINEMATIC.mp4"
