"NormKey","GroupCount","IsKeeper","IsFinal","HasDebug","LengthMB","LastWriteTime","FullName"
"026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.59","1/16/2026 8:41:40 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t2592000.00-t2628000.00.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","18.85","1/16/2026 8:46:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t2592000.00-t2628000.00.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t2592000.00-t2628000.00.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","1.03","1/16/2026 8:53:43 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t2592000.00-t2628000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","True","True","False","10.98","1/16/2026 8:55:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","2.21","1/16/2026 8:59:35 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.9","1/16/2026 9:00:00 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.66","1/16/2026 9:00:24 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","28.82","1/16/2026 9:06:50 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","2.05","1/16/2026 9:16:04 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","1.46","1/16/2026 9:18:11 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","4.83","1/16/2026 9:19:18 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.55","1/16/2026 9:20:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","True","True","False","7.77","1/16/2026 9:23:39 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","1.39","1/16/2026 9:25:21 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.63","1/16/2026 9:25:39 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.48","1/16/2026 9:25:56 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"028__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","12.73","1/16/2026 9:28:50 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\028__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"028__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.84","1/16/2026 9:34:13 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\028__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","True","True","False","11.16","1/16/2026 9:36:50 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","2.03","1/16/2026 9:40:14 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.85","1/16/2026 9:41:09 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.66","1/16/2026 9:41:41 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","5.92","1/16/2026 9:42:52 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.69","1/16/2026 9:45:39 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.52","1/16/2026 9:46:00 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","8.19","1/16/2026 9:48:12 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","1.47","1/16/2026 9:50:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.64","1/16/2026 9:50:40 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","True","True","False","20.27","1/16/2026 9:55:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","4.89","1/16/2026 10:02:15 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","1.63","1/16/2026 10:02:59 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","1.16","1/16/2026 10:03:44 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","7.68","1/16/2026 10:06:30 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.79","1/16/2026 10:08:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"030__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.59","1/16/2026 10:09:31 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\030__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","True","True","False","13.05","1/16/2026 10:12:45 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","2.06","1/16/2026 10:16:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.91","1/16/2026 10:18:11 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.72","1/16/2026 10:18:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"031__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-t1975.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","6.53","1/16/2026 10:19:57 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\031__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-t1975.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"031__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-t1975.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.83","1/16/2026 10:23:24 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\031__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-t1975.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"031__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-t1975.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.67","1/16/2026 10:23:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\031__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-t1975.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","True","True","False","10.15","1/16/2026 10:25:51 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","2.36","1/16/2026 10:28:14 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.94","1/16/2026 10:28:46 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.7","1/16/2026 10:29:10 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","12.27","1/16/2026 10:32:57 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.85","1/16/2026 10:35:59 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.69","1/16/2026 10:36:27 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","12.23","1/16/2026 10:39:28 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.68","1/16/2026 10:43:05 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
