"Key","KeeperPath","KeeperBytes","CandidatePath","CandidateBytes","SizeDeltaPct"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","25400748","40.65"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-t1383.00_portrait_POST__WIDE.mp4","25074582","41.41"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00__WIDE.mp4","25057379","41.45"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00__WIDE.mp4","24786152","42.08"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1195.00-t1209.00_portrait_POST__WIDE.mp4","24737661","42.2"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00__WIDE.mp4","24720434","42.24"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00__WIDE.mp4","24676020","42.34"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973.00-t987.00_portrait_POST__WIDE.mp4","24610172","42.5"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST__WIDE.mp4","24210970","43.43"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00__WIDE.mp4","23842589","44.29"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST__WIDE.mp4","23808709","44.37"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\reels\portrait_1080x1920\_quarantine\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-t1383.00_portrait_POST.mp4","23113068","45.99"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\reels\portrait_1080x1920\_quarantine\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.mp4","22916888","46.45"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\reels\portrait_1080x1920\_quarantine\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1195.00-t1209.00_portrait_POST.mp4","22507595","47.41"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\reels\portrait_1080x1920\_quarantine\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST.mp4","21433263","49.92"
"1920x1080@14s","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00__WIDE.mp4","42797321","out\reels\portrait_1080x1920\_quarantine\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973.00-t987.00_portrait_POST.mp4","20672332","51.7"
"1920x1080@15.3s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\011__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_POST__WIDE.mp4","27737265","out\reels\portrait_1080x1920\_quarantine\011__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_POST.mp4","22448027","19.07"
"1920x1080@3.3s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\012__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_POST__WIDE.mp4","6377733","out\reels\portrait_1080x1920\_quarantine\012__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_POST.mp4","5555591","12.89"
"1920x1080@5.1s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST__WIDE.mp4","9778293","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST__WIDE.mp4","9052957","7.42"
"1920x1080@5.1s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST__WIDE.mp4","9778293","out\reels\portrait_1080x1920\_quarantine\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST.mp4","7935232","18.85"
"1920x1080@5.1s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST__WIDE.mp4","9778293","out\reels\portrait_1080x1920\_quarantine\013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST.mp4","7080991","27.58"
"1920x1080@44s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST__WIDE.mp4","76925012","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00__WIDE.mp4","76907421","0.02"
"1920x1080@44s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST__WIDE.mp4","76925012","out\reels\portrait_1080x1920\_quarantine\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4","72789304","5.38"
"1920x1080@21s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST__WIDE.mp4","37982186","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST__WIDE.mp4","37745415","0.62"
"1920x1080@21s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST__WIDE.mp4","37982186","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST__WIDE.mp4","37494655","1.28"
"1920x1080@21s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST__WIDE.mp4","37982186","out\reels\portrait_1080x1920\_quarantine\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.mp4","34593639","8.92"
"1920x1080@21s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST__WIDE.mp4","37982186","out\reels\portrait_1080x1920\_quarantine\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.mp4","32468719","14.52"
"1920x1080@21s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST__WIDE.mp4","37982186","out\reels\portrait_1080x1920\_quarantine\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","31030879","18.3"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST__WIDE.mp4","18154891","1.11"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST__WIDE.mp4","18140332","1.19"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-t1310.00_portrait_POST__WIDE.mp4","18075483","1.55"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00__WIDE.mp4","18064674","1.6"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST__WIDE.mp4","17810225","2.99"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST__WIDE.mp4","17791829","3.09"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST__WIDE.mp4","17680170","3.7"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\reels\portrait_1080x1920\_quarantine\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.mp4","17581991","4.23"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\reels\portrait_1080x1920\_quarantine\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.mp4","17355048","5.47"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063.00-t1073.00_portrait_POST__WIDE.mp4","17197660","6.33"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00__WIDE.mp4","17190839","6.36"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\reels\portrait_1080x1920\_quarantine\029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST.mp4","17027556","7.25"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\reels\portrait_1080x1920\_quarantine\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.mp4","16506067","10.09"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\reels\portrait_1080x1920\_quarantine\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST.mp4","16172626","11.91"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\reels\portrait_1080x1920\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.mp4","16046485","12.6"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\reels\portrait_1080x1920\_quarantine\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063.00-t1073.00_portrait_POST.mp4","15382743","16.21"
"1920x1080@10s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST__WIDE.mp4","18359220","out\reels\portrait_1080x1920\_quarantine\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-t1310.00_portrait_POST.mp4","14657852","20.16"
"1920x1080@17s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST__WIDE.mp4","30750658","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST__WIDE.mp4","30027694","2.35"
"1920x1080@17s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST__WIDE.mp4","30750658","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00__WIDE.mp4","30013478","2.4"
"1920x1080@17s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST__WIDE.mp4","30750658","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00__WIDE.mp4","29597657","3.75"
"1920x1080@17s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST__WIDE.mp4","30750658","out\reels\portrait_1080x1920\_quarantine\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.mp4","28959748","5.82"
"1920x1080@17s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST__WIDE.mp4","30750658","out\reels\portrait_1080x1920\_quarantine\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","26338915","14.35"
"1920x1080@8.2s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST__WIDE.mp4","15377538","out\reels\portrait_1080x1920\_quarantine\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.mp4","13761348","10.51"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_POST__WIDE.mp4","12768255","58.12"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00__WIDE.mp4","12764437","58.13"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST__WIDE.mp4","12683637","58.4"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00__WIDE.mp4","12578691","58.74"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\branded_clips\WIDE\2025-10-04__TSC_vs_FC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","12574477","58.75"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST__WIDE.mp4","12563590","58.79"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST__WIDE.mp4","11324758","62.85"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00__WIDE.mp4","11235784","63.14"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\reels\portrait_1080x1920\_quarantine\015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST.mp4","10823530","64.5"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\reels\portrait_1080x1920\_quarantine\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","10478252","65.63"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\reels\portrait_1080x1920\_quarantine\015__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_POST.mp4","10163346","66.66"
"1920x1080@7s","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__WIDE.mp4","30485903","out\reels\portrait_1080x1920\_quarantine\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST.mp4","10083880","66.92"
"1920x1080@9.6s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST__WIDE.mp4","17801271","out\reels\portrait_1080x1920\_quarantine\016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST.mp4","14961232","15.95"
"1920x1080@13.3s","out\branded_clips\WIDE\2025-09-13__TSC_vs_NEOFC\017__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_POST__WIDE.mp4","24482832","out\reels\portrait_1080x1920\_quarantine\017__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_POST.mp4","20704650","15.43"
"1920x1080@36s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST__WIDE.mp4","63705075","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00__WIDE.mp4","63670068","0.05"
"1920x1080@36s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST__WIDE.mp4","63705075","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t2592000.00-t2628000.00__WIDE.mp4","63637673","0.11"
"1920x1080@36s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST__WIDE.mp4","63705075","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST__WIDE.mp4","62890099","1.28"
"1920x1080@36s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST__WIDE.mp4","63705075","out\branded_clips\WIDE\2025-09-20__TSC_vs_RVFC\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00__WIDE.mp4","62853680","1.34"
"1920x1080@36s","out\branded_clips\WIDE\2025-09-20__TSC_vs_Greenwood\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST__WIDE.mp4","63705075","out\reels\portrait_1080x1920\_quarantine\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.mp4","61956379","2.74"
