"base","in_path","bytes","out_exists","out_count","out_sample","telemetry_present","ball_jsonl","red_ball_jsonl","folder"
"001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.mp4","15039859","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.mp4","12284376","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","9110415","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","6034583","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2667062","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1907080","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\001__Pressure & Build Up with a Great Cross__0_06_37-0_07_10.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1853141","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"001__SHOT__t135.00-t145.00","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t135.00-t145.00.mp4","10851604","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t135.00-t145.00","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.mp4","13996760","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"001__SHOT__t135.00-t145.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.__CINEMATIC.mp4","8926646","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"001__SHOT__t135.00-t145.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t135.00-t145.00.__CINEMATIC.mp4","5108092","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.mp4","7012507","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.mp4","3950504","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3752168","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","5581502","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3479682","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4306334","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1911015","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2161663","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1165267","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","976299","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","759880","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","982940","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"001__SHOT__t155.50-t166.40","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.mp4","16466189","True","6","C:\Users\scott\soccer-video\out\portrait_reels\clean\001__SHOT__t155.50-t166.40__ACTION_follow_portrait.mp4","True","True","True","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t155.50-t166.40.mp4","18758896","True","6","C:\Users\scott\soccer-video\out\portrait_reels\clean\001__SHOT__t155.50-t166.40__ACTION_follow_portrait.mp4","True","True","True","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t155.50-t166.40.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t155.50-t166.40.__CINEMATIC.mp4","7986309","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t155.50-t166.40.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__CINEMATIC.mp4","8582504","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.mp4","5793529","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.mp4","5867677","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","5147845","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4378503","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","5024432","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4378503","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1806217","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2756907","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","944868","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1208747","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","866719","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","910085","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","841779","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"001__SHOT__t155.50-t166.40.__WIDEFOLLOW","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\001__SHOT__t155.50-t166.40.__WIDEFOLLOW.mp4","18328126","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.mp4","16325151","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.mp4","6823187","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.mp4","5299036","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4501465","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3434194","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1462730","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","791975","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\002__2025-09-13__TSC_vs_NEOFC__GOAL__t180.80-t191.20.__DEBUG_FINAL_portrait_FINAL.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","713254","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.mp4","3039710","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.mp4","21945364","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.mp4","7473704","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.mp4","7473704","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.mp4","6024328","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.mp4","5925227","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","5266801","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","5925227","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","5266801","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3702193","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2306366","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2306366","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1103028","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1103028","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
"002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","915370","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood"
