clip_path,portrait_path,render_done_at,render_preset,upscaled_path,upscale_done_at,branded_path,follow_brand_done_at,last_error,last_run_at
D:\Projects\soccer-video\out\portrait_reels\clean\003__2025-09-13__TSC_vs_NEOFC__BUILD_UP__t224.80-t248.70__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\003__2025-09-13__TSC_vs_NEOFC__BUILD_UP__t224.80-t248.70__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:09:44+00:00,,,,2026-02-17T22:09:44+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\003__2025-10-12__TSC_vs_SLSG__DEFENSE__t310.00-t342.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\003__2025-10-12__TSC_vs_SLSG__DEFENSE__t310.00-t342.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:28:09+00:00,,,,2026-02-18T04:28:09+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\003__2025-10-14__TSC_vs_BASC__SHOT__t1252.70-t1274.70__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\003__2025-10-14__TSC_vs_BASC__SHOT__t1252.70-t1274.70__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:26:34+00:00,,,,2026-02-18T07:26:34+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\003__2025-11-05__TSC_vs_TSC_Navy__PRESSURE_CROSS_AND_GOAL__t969.00-t993.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\003__2025-11-05__TSC_vs_TSC_Navy__PRESSURE_CROSS_AND_GOAL__t969.00-t993.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:16:21+00:00,,,,2026-02-18T05:16:21+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\003__2025-11-22__TSC_vs_OK_Sporting__HIGHLIGHT__t1228.00-t1248.80__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\003__2025-11-22__TSC_vs_OK_Sporting__HIGHLIGHT__t1228.00-t1248.80__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T08:04:51+00:00,,,,2026-02-18T08:04:51+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\003__2025-11-23__TSC_vs_BASC__GOAL__t1682.20-t1700.80__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\003__2025-11-23__TSC_vs_BASC__GOAL__t1682.20-t1700.80__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T08:20:46+00:00,,,,2026-02-18T08:20:46+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-04-12__TSC_vs_Route_66__SHOT__t83.00-t96.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\004__2025-04-12__TSC_vs_Route_66__SHOT__t83.00-t96.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T06:47:32+00:00,,,,2026-02-18T06:47:32+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-05-17__TSC_vs_Arkansas__SHOT__t461.10-t474.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\004__2025-05-17__TSC_vs_Arkansas__SHOT__t461.10-t474.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:08:45+00:00,,,,2026-02-18T07:08:45+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-09-13__TSC_vs_NEOFC__GOAL__t266.50-t283.10__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\004__2025-09-13__TSC_vs_NEOFC__GOAL__t266.50-t283.10__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:16:40+00:00,,,,2026-02-17T22:16:40+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-10-12__TSC_vs_SLSG__PRESSURE__t640.00-t663.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\004__2025-10-12__TSC_vs_SLSG__PRESSURE__t640.00-t663.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:33:26+00:00,,,,2026-02-18T04:33:26+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-10-14__TSC_vs_BASC__GOAL__t1295.60-t1307.80__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\004__2025-10-14__TSC_vs_BASC__GOAL__t1295.60-t1307.80__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:28:30+00:00,,,,2026-02-18T07:28:30+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-11-05__TSC_vs_TSC_Navy__PRESSURE_AND_SHOT__t1404.00-t1433.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\004__2025-11-05__TSC_vs_TSC_Navy__PRESSURE_AND_SHOT__t1404.00-t1433.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:22:43+00:00,,,,2026-02-18T05:22:43+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-11-22__TSC_vs_OK_Sporting__GOAL__t2494.30-t2507.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\004__2025-11-22__TSC_vs_OK_Sporting__GOAL__t2494.30-t2507.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T08:08:12+00:00,,,,2026-02-18T08:08:12+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-11-23__TSC_vs_BASC__SHOT__t1974.90-t1990.60__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\004__2025-11-23__TSC_vs_BASC__SHOT__t1974.90-t1990.60__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T08:24:26+00:00,,,,2026-02-18T08:24:26+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\005__2025-04-12__TSC_vs_Route_66__PENALTY__t110.00-t122.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\005__2025-04-12__TSC_vs_Route_66__PENALTY__t110.00-t122.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T06:49:39+00:00,,,,2026-02-18T06:49:39+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\005__2025-05-17__TSC_vs_Arkansas__SHOT__t474.00-t480.10__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\005__2025-05-17__TSC_vs_Arkansas__SHOT__t474.00-t480.10__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:10:13+00:00,,,,2026-02-18T07:10:13+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\005__2025-09-13__TSC_vs_NEOFC__CORNER__t417.90-t431.60__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\005__2025-09-13__TSC_vs_NEOFC__CORNER__t417.90-t431.60__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:22:37+00:00,,,,2026-02-17T22:22:37+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\005__2025-10-12__TSC_vs_SLSG__GOAL__t1855.00-t1870.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\005__2025-10-12__TSC_vs_SLSG__GOAL__t1855.00-t1870.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:37:01+00:00,,,,2026-02-18T04:37:01+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\005__2025-10-14__TSC_vs_BASC__SHOT__t1338.60-t1347.90__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\005__2025-10-14__TSC_vs_BASC__SHOT__t1338.60-t1347.90__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:30:17+00:00,,,,2026-02-18T07:30:17+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\005__2025-11-05__TSC_vs_TSC_Navy__BUILD_UP_AND_CROSS__t1708.00-t1722.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\005__2025-11-05__TSC_vs_TSC_Navy__BUILD_UP_AND_CROSS__t1708.00-t1722.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:25:50+00:00,,,,2026-02-18T05:25:50+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-04-12__TSC_vs_Route_66__SHOT__t140.00-t144.50__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\006__2025-04-12__TSC_vs_Route_66__SHOT__t140.00-t144.50__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T06:50:32+00:00,,,,2026-02-18T06:50:32+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-05-17__TSC_vs_Arkansas__SHOT__t483.50-t505.50__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\006__2025-05-17__TSC_vs_Arkansas__SHOT__t483.50-t505.50__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:14:53+00:00,,,,2026-02-18T07:14:53+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-09-13__TSC_vs_NEOFC__DEFENSE__t699.30-t711.50__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\006__2025-09-13__TSC_vs_NEOFC__DEFENSE__t699.30-t711.50__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:27:46+00:00,,,,2026-02-17T22:27:46+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_GOAL__t674.00-t717.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\006__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_GOAL__t674.00-t717.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T03:12:47+00:00,,,,2026-02-18T03:12:47+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-10-12__TSC_vs_SLSG__GOAL__t2035.00-t2054.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\006__2025-10-12__TSC_vs_SLSG__GOAL__t2035.00-t2054.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:41:27+00:00,,,,2026-02-18T04:41:27+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-10-14__TSC_vs_BASC__SHOT__t1396.00-t1418.10__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\006__2025-10-14__TSC_vs_BASC__SHOT__t1396.00-t1418.10__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:34:20+00:00,,,,2026-02-18T07:34:20+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-11-05__TSC_vs_TSC_Navy__CROSS__t1829.00-t1837.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\006__2025-11-05__TSC_vs_TSC_Navy__CROSS__t1829.00-t1837.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:27:39+00:00,,,,2026-02-18T05:27:39+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-04-12__TSC_vs_Route_66__HIGHLIGHT__t268.00-t283.50__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\007__2025-04-12__TSC_vs_Route_66__HIGHLIGHT__t268.00-t283.50__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T06:53:07+00:00,,,,2026-02-18T06:53:07+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-05-17__TSC_vs_Arkansas__SHOT__t576.10-t583.10__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\007__2025-05-17__TSC_vs_Arkansas__SHOT__t576.10-t583.10__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:16:30+00:00,,,,2026-02-18T07:16:30+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:30:29+00:00,,,,2026-02-17T22:30:29+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t767.00-t785.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t767.00-t785.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T03:27:49+00:00,,,,2026-02-18T03:27:49+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-10-12__TSC_vs_SLSG__CROSS__t2212.00-t2228.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\007__2025-10-12__TSC_vs_SLSG__CROSS__t2212.00-t2228.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:45:13+00:00,,,,2026-02-18T04:45:13+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-10-14__TSC_vs_BASC__GOAL__t1439.80-t1448.60__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\007__2025-10-14__TSC_vs_BASC__GOAL__t1439.80-t1448.60__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:36:01+00:00,,,,2026-02-18T07:36:01+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-11-05__TSC_vs_TSC_Navy__CROSS_PRESSURE_AND_SHOT__t2544.00-t2565.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\007__2025-11-05__TSC_vs_TSC_Navy__CROSS_PRESSURE_AND_SHOT__t2544.00-t2565.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:32:08+00:00,,,,2026-02-18T05:32:08+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-04-12__TSC_vs_Route_66__GOAL__t304.00-t331.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\008__2025-04-12__TSC_vs_Route_66__GOAL__t304.00-t331.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T06:57:10+00:00,,,,2026-02-18T06:57:10+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-05-17__TSC_vs_Arkansas__GOAL__t583.20-t590.70__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\008__2025-05-17__TSC_vs_Arkansas__GOAL__t583.20-t590.70__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:18:13+00:00,,,,2026-02-18T07:18:13+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:35:23+00:00,,,,2026-02-17T22:35:23+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1025.00-t1040.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1025.00-t1040.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T03:33:16+00:00,,,,2026-02-18T03:33:16+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-10-12__TSC_vs_SLSG__BUILD_UP__t2438.00-t2442.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\008__2025-10-12__TSC_vs_SLSG__BUILD_UP__t2438.00-t2442.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:46:16+00:00,,,,2026-02-18T04:46:16+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-10-14__TSC_vs_BASC__SHOT__t1497.00-t1508.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\008__2025-10-14__TSC_vs_BASC__SHOT__t1497.00-t1508.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:38:13+00:00,,,,2026-02-18T07:38:13+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-11-05__TSC_vs_TSC_Navy__CROSS__t2829.00-t2838.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\008__2025-11-05__TSC_vs_TSC_Navy__CROSS__t2829.00-t2838.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:34:07+00:00,,,,2026-02-18T05:34:07+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-04-12__TSC_vs_Route_66__GOAL__t332.00-t340.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\009__2025-04-12__TSC_vs_Route_66__GOAL__t332.00-t340.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T06:58:22+00:00,,,,2026-02-18T06:58:22+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-05-17__TSC_vs_Arkansas__SHOT__t590.80-t603.20__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\009__2025-05-17__TSC_vs_Arkansas__SHOT__t590.80-t603.20__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:21:00+00:00,,,,2026-02-18T07:21:00+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-09-13__TSC_vs_NEOFC__SHOT__t1420.40-t1438.20__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\009__2025-09-13__TSC_vs_NEOFC__SHOT__t1420.40-t1438.20__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:42:19+00:00,,,,2026-02-17T22:42:19+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_AND_SHOT__t1046.00-t1057.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\009__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_AND_SHOT__t1046.00-t1057.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T03:38:08+00:00,,,,2026-02-18T03:38:08+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-10-12__TSC_vs_SLSG__BUILD_UP__t2673.00-t2685.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\009__2025-10-12__TSC_vs_SLSG__BUILD_UP__t2673.00-t2685.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:49:07+00:00,,,,2026-02-18T04:49:07+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-10-14__TSC_vs_BASC__SHOT__t1552.50-t1565.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\009__2025-10-14__TSC_vs_BASC__SHOT__t1552.50-t1565.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:40:35+00:00,,,,2026-02-18T07:40:35+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-11-05__TSC_vs_TSC_Navy__CROSS_SHOTS__t3040.00-t3057.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\009__2025-11-05__TSC_vs_TSC_Navy__CROSS_SHOTS__t3040.00-t3057.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:37:43+00:00,,,,2026-02-18T05:37:43+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\010__2025-09-13__TSC_vs_NEOFC__CROSS__t1541.10-t1547.90__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\010__2025-09-13__TSC_vs_NEOFC__CROSS__t1541.10-t1547.90__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:45:22+00:00,,,,2026-02-17T22:45:22+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\010__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1058.00-t1080.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\010__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1058.00-t1080.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T03:44:47+00:00,,,,2026-02-18T03:44:47+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\010__2025-10-12__TSC_vs_SLSG__PRESSURE__t2694.00-t2706.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\010__2025-10-12__TSC_vs_SLSG__PRESSURE__t2694.00-t2706.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:51:58+00:00,,,,2026-02-18T04:51:58+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\010__2025-10-14__TSC_vs_BASC__GOAL__t1641.00-t1650.40__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\010__2025-10-14__TSC_vs_BASC__GOAL__t1641.00-t1650.40__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:42:29+00:00,,,,2026-02-18T07:42:29+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\010__2025-11-05__TSC_vs_TSC_Navy__BUILD_UP_CROSS_SHOT_AND_GOAL__t3326.00-t3362.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\010__2025-11-05__TSC_vs_TSC_Navy__BUILD_UP_CROSS_SHOT_AND_GOAL__t3326.00-t3362.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:45:17+00:00,,,,2026-02-18T05:45:17+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\011__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\011__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:50:53+00:00,,,,2026-02-17T22:50:53+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1198.00-t1222.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1198.00-t1222.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T03:52:25+00:00,,,,2026-02-18T03:52:25+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\011__2025-10-12__TSC_vs_SLSG__PRESSURE__t2711.00-t2736.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\011__2025-10-12__TSC_vs_SLSG__PRESSURE__t2711.00-t2736.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T04:57:46+00:00,,,,2026-02-18T04:57:46+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\011__2025-10-14__TSC_vs_BASC__SHOT__t1718.60-t1730.60__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\011__2025-10-14__TSC_vs_BASC__SHOT__t1718.60-t1730.60__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:44:40+00:00,,,,2026-02-18T07:44:40+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\011__2025-11-05__TSC_vs_TSC_Navy__BUILD_UP__t3643.00-t3682.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\011__2025-11-05__TSC_vs_TSC_Navy__BUILD_UP__t3643.00-t3682.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:53:17+00:00,,,,2026-02-18T05:53:17+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\012__2025-09-13__TSC_vs_NEOFC__SHOT__t1705.20-t1708.50__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\012__2025-09-13__TSC_vs_NEOFC__SHOT__t1705.20-t1708.50__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:52:12+00:00,,,,2026-02-17T22:52:12+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_AND_GOAL__t1239.00-t1253.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_AND_GOAL__t1239.00-t1253.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T03:56:31+00:00,,,,2026-02-18T03:56:31+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\012__2025-10-14__TSC_vs_BASC__GOAL__t1809.00-t1815.60__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\012__2025-10-14__TSC_vs_BASC__GOAL__t1809.00-t1815.60__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T07:45:56+00:00,,,,2026-02-18T07:45:56+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\012__2025-11-05__TSC_vs_TSC_Navy__CROSS_AND_GOAL__t3696.00-t3712.00__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\012__2025-11-05__TSC_vs_TSC_Navy__CROSS_AND_GOAL__t3696.00-t3712.00__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-18T05:56:36+00:00,,,,2026-02-18T05:56:36+00:00
D:\Projects\soccer-video\out\portrait_reels\clean\013__2025-09-13__TSC_vs_NEOFC__SHOT__t1767.50-t1772.60__CINEMATIC_portrait_FINAL.mp4,,,,D:\Projects\soccer-video\out\upscaled\013__2025-09-13__TSC_vs_NEOFC__SHOT__t1767.50-t1772.60__CINEMATIC_portrait_FINAL__x2__lanczos.mp4,2026-02-17T22:54:10+00:00,,,,2026-02-17T22:54:10+00:00
