"key","idx","date","home","away","label","t_start","t_end","clip_folder","clip_folder_path","proxy_exists","transforms_exists","stabilized_exists","branded_exists","branded_brand","branded_post","branded_paths","proxy_path","transforms_path","stabilized_path"
"069|2025-09-13|TSC|NEOFC|SHOT|t2860.70|t2873.00","069","2025-09-13","TSC","NEOFC","SHOT","t2860.70","t2873.00","069__2025-09-13__TSC_vs_NEOFC__SHOT__t2860.70-t2873.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\069__2025-09-13__TSC_vs_NEOFC__SHOT__t2860.70-t2873.00_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\069__2025-09-13__TSC_vs_NEOFC__SHOT__t2860.70-t2873.00_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\069__2025-09-13__TSC_vs_NEOFC__SHOT__t2860.70-t2873.00_portrait_FINAL\follow\stabilized.mp4"
"070|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t1437.00|t1472.00","070","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t1437.00","t1472.00","070__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-1472.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\070__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-1472.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\070__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-1472.00_portrait_FINAL\follow\stabilized.mp4"
"071|2025-09-20|TSC|RVFC|CROSS|t1275.00|t1293.00","071","2025-09-20","TSC","RVFC","CROSS","t1275.00","t1293.00","071__2025-09-20__TSC_vs_RVFC__CROSS__t1275.00-1293.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\071__2025-09-20__TSC_vs_RVFC__CROSS__t1275.00-1293.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\071__2025-09-20__TSC_vs_RVFC__CROSS__t1275.00-1293.00_portrait_FINAL\follow\stabilized.mp4"
"072|2025-09-20|TSC|Greenwood|GOAL|t1578.00|t1586.00","072","2025-09-20","TSC","Greenwood","GOAL","t1578.00","t1586.00","072__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-1586.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\072__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-1586.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\072__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-1586.00_portrait_FINAL\follow\stabilized.mp4"
"073|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t1300.00|t1310.00","073","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t1300.00","t1310.00","073__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-1310.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\073__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-1310.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\073__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-1310.00_portrait_FINAL\follow\stabilized.mp4"
"074|1970-01-01|HOME|AWAY|SHOT|t3028.10|t3059.70","074","1970-01-01","HOME","AWAY","SHOT","t3028.10","t3059.70","074__1970-01-01__HOME_vs_AWAY__SHOT__t3028.10-3059.70_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\074__1970-01-01__HOME_vs_AWAY__SHOT__t3028.10-3059.70_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\074__1970-01-01__HOME_vs_AWAY__SHOT__t3028.10-3059.70_portrait_FINAL\follow\stabilized.mp4"
"075|2025-09-13|TSC|NEOFC|SHOT|t3098.90|t3108.80","075","2025-09-13","TSC","NEOFC","SHOT","t3098.90","t3108.80","075__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-3108.80_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\075__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-3108.80_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\075__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-3108.80_portrait_FINAL\follow\stabilized.mp4"
"076|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t1711.00|t1722.00","076","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t1711.00","t1722.00","076__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-1722.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\076__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-1722.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\076__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-1722.00_portrait_FINAL\follow\stabilized.mp4"
"077|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t1316.00|t1329.00","077","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t1316.00","t1329.00","077__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1316.00-1329.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\077__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1316.00-1329.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\077__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1316.00-1329.00_portrait_FINAL\follow\stabilized.mp4"
"078|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t1871.00|t1881.00","078","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t1871.00","t1881.00","078__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-1881.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\078__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-1881.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\078__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-1881.00_portrait_FINAL\follow\stabilized.mp4"
"079|2025-09-20|TSC|RVFC|FREE_KICK|t1402.00|t1421.00","079","2025-09-20","TSC","RVFC","FREE_KICK","t1402.00","t1421.00","079__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402.00-1421.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\079__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402.00-1421.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\079__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402.00-1421.00_portrait_FINAL\follow\stabilized.mp4"
"080|2025-09-20|TSC|Greenwood|GOAL|t1885.00|t1895.00","080","2025-09-20","TSC","Greenwood","GOAL","t1885.00","t1895.00","080__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-1895.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\080__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-1895.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\080__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-1895.00_portrait_FINAL\follow\stabilized.mp4"
"081|2025-09-20|TSC|RVFC|PRESSURE_GOAL|t1512.00|t1520.00","081","2025-09-20","TSC","RVFC","PRESSURE_GOAL","t1512.00","t1520.00","081__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-1520.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\081__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-1520.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\081__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-1520.00_portrait_FINAL\follow\stabilized.mp4"
"082|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t1951.00|t1962.00","082","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t1951.00","t1962.00","082__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-1962.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\082__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-1962.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\082__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-1962.00_portrait_FINAL\follow\stabilized.mp4"
"083|2025-09-20|TSC|RVFC|DRIBBLING_SHOT|t1800.00|t1810.00","083","2025-09-20","TSC","RVFC","DRIBBLING_SHOT","t1800.00","t1810.00","083__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-1810.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\083__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-1810.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\083__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-1810.00_portrait_FINAL\follow\stabilized.mp4"
"084|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t2040.00|t2058.00","084","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t2040.00","t2058.00","084__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-2058.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\084__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-2058.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\084__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-2058.00_portrait_FINAL\follow\stabilized.mp4"
"085|2025-09-20|TSC|RVFC|SHOT|t1827.00|t1834.00","085","2025-09-20","TSC","RVFC","SHOT","t1827.00","t1834.00","085__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-1834.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\085__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-1834.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\085__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-1834.00_portrait_FINAL\follow\stabilized.mp4"
"086|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t2092.00|t2105.00","086","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t2092.00","t2105.00","086__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-2105.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\086__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-2105.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\086__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-2105.00_portrait_FINAL\follow\stabilized.mp4"
"087|2025-09-20|TSC|RVFC|CORNER|t1852.00|t1875.00","087","2025-09-20","TSC","RVFC","CORNER","t1852.00","t1875.00","087__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-1875.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\087__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-1875.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\087__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-1875.00_portrait_FINAL\follow\stabilized.mp4"
"088|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t2134.00|t2152.00","088","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t2134.00","t2152.00","088__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-2152.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\088__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-2152.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\088__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-2152.00_portrait_FINAL\follow\stabilized.mp4"
"089|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t1883.00|t1893.00","089","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t1883.00","t1893.00","089__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-1893.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\089__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-1893.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\089__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-1893.00_portrait_FINAL\follow\stabilized.mp4"
"090|2025-09-20|TSC|Greenwood|FREE_KICK_WON_GOAL|t2175.00|t2211.00","090","2025-09-20","TSC","Greenwood","FREE_KICK_WON_GOAL","t2175.00","t2211.00","090__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-2211.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\090__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-2211.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\090__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-2211.00_portrait_FINAL\follow\stabilized.mp4"
"091|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t1898.00|t1911.00","091","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t1898.00","t1911.00","091__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-1911.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\091__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-1911.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\091__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-1911.00_portrait_FINAL\follow\stabilized.mp4"
"092|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t2245.00|t2266.00","092","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t2245.00","t2266.00","092__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-2266.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\092__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-2266.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\092__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-2266.00_portrait_FINAL\follow\stabilized.mp4"
"093|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t1964.00|t1975.00","093","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t1964.00","t1975.00","093__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-1975.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\093__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-1975.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\093__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-1975.00_portrait_FINAL\follow\stabilized.mp4"
"094|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t2544.00|t2561.00","094","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t2544.00","t2561.00","094__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-2561.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\094__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-2561.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\094__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-2561.00_portrait_FINAL\follow\stabilized.mp4"
"095|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t2034.00|t2057.00","095","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t2034.00","t2057.00","095__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-2057.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\095__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-2057.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\095__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-2057.00_portrait_FINAL\follow\stabilized.mp4"
"096|2025-09-20|TSC|Greenwood|GOAL|t2562.00|t2582.00","096","2025-09-20","TSC","Greenwood","GOAL","t2562.00","t2582.00","096__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-2582.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\096__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-2582.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\096__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-2582.00_portrait_FINAL\follow\stabilized.mp4"
"097|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t2131.00|t2150.00","097","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t2131.00","t2150.00","097__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-2150.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\097__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-2150.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\097__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-2150.00_portrait_FINAL\follow\stabilized.mp4"
"098|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t2646.00|t2665.00","098","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t2646.00","t2665.00","098__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-2665.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\098__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-2665.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\098__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-2665.00_portrait_FINAL\follow\stabilized.mp4"
"099|2025-09-20|TSC|RVFC|PRESSURE_GOAL|t2158.00|t2169.00","099","2025-09-20","TSC","RVFC","PRESSURE_GOAL","t2158.00","t2169.00","099__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-2169.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\099__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-2169.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\099__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-2169.00_portrait_FINAL\follow\stabilized.mp4"
"100|2025-09-20|TSC|Greenwood|CORNER|t2687.00|t2701.00","100","2025-09-20","TSC","Greenwood","CORNER","t2687.00","t2701.00","100__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-2701.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\100__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-2701.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\100__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-2701.00_portrait_FINAL\follow\stabilized.mp4"
"101|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t2297.00|t2312.00","101","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t2297.00","t2312.00","101__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-2312.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\101__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-2312.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\101__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-2312.00_portrait_FINAL\follow\stabilized.mp4"
"102|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t2705.00|t2715.00","102","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t2705.00","t2715.00","102__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-2715.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\102__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-2715.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\102__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-2715.00_portrait_FINAL\follow\stabilized.mp4"
"103|2025-09-20|TSC|RVFC|PRESSURE_GOAL|t2348.00|t2367.00","103","2025-09-20","TSC","RVFC","PRESSURE_GOAL","t2348.00","t2367.00","103__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2348.00-2367.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\103__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2348.00-2367.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\103__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2348.00-2367.00_portrait_FINAL\follow\stabilized.mp4"
"104|2025-09-20|TSC|Greenwood|PRESSURE_GOAL|t2729.00|t2749.00","104","2025-09-20","TSC","Greenwood","PRESSURE_GOAL","t2729.00","t2749.00","104__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-2749.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\104__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-2749.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\104__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-2749.00_portrait_FINAL\follow\stabilized.mp4"
"105|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t2388.00|t2397.00","105","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t2388.00","t2397.00","105__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-2397.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\105__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-2397.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\105__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-2397.00_portrait_FINAL\follow\stabilized.mp4"
"106|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t2770.00|t2827.00","106","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t2770.00","t2827.00","106__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-2827.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\106__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-2827.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\106__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-2827.00_portrait_FINAL\follow\stabilized.mp4"
"107|2025-09-20|TSC|RVFC|PRESSURE_GOAL|t2411.00|t2431.00","107","2025-09-20","TSC","RVFC","PRESSURE_GOAL","t2411.00","t2431.00","107__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-2431.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\107__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-2431.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\107__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-2431.00_portrait_FINAL\follow\stabilized.mp4"
"108|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t2894.00|t2914.00","108","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t2894.00","t2914.00","108__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-2914.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\108__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-2914.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\108__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-2914.00_portrait_FINAL\follow\stabilized.mp4"
"109|2025-09-20|TSC|RVFC|PRESSURE_GOAL|t2485.00|t2506.00","109","2025-09-20","TSC","RVFC","PRESSURE_GOAL","t2485.00","t2506.00","109__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-2506.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\109__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-2506.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\109__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-2506.00_portrait_FINAL\follow\stabilized.mp4"
