frame,ball_x,ball_y,source,confidence,cam_cx,cam_cy,crop_x0,crop_y0,crop_w,crop_h,ball_in_crop,dist_to_edge,speed_limited,keepinview,clamp_flags
0,1747.4,496.1,hold,0.30,1583.8,584.5,1255.0,0.0,657.5,1168.9,1,140.4,1,0,accel_zoom=0.852|flight_commit=1.00|edge_zoom=0.750|bounds|final_speed
1,1743.4,496.7,hold,0.30,1581.3,584.5,1252.5,0.0,657.5,1168.9,1,141.9,0,1,flight_commit=0.82|keepin_prop=0.23|keepin_zoom=1.350|edge_zoom=0.888|bounds
2,1738.4,497.5,hold,0.30,1577.7,584.5,1248.9,0.0,657.5,1168.9,1,143.3,0,1,flight_commit=0.62|keepin_prop=0.17|keepin_zoom=1.350|edge_zoom=0.901|bounds
3,1732.1,498.5,hold,0.30,1572.5,584.5,1243.8,0.0,657.5,1168.9,1,144.4,0,1,flight_commit=0.53|keepin_prop=0.13|keepin_zoom=1.350|edge_zoom=0.918|bounds
4,1724.3,499.7,hold,0.30,1565.7,584.5,1236.9,0.0,657.5,1168.9,1,145.4,0,1,flight_commit=0.54|keepin_prop=0.09|keepin_zoom=1.350|edge_zoom=0.938|bounds
5,1714.6,501.3,hold,0.30,1556.7,584.5,1227.9,0.0,657.5,1168.9,1,146.1,0,1,flight_commit=0.65|keepin_prop=0.06|keepin_zoom=1.350|edge_zoom=0.963|bounds
6,1702.4,503.2,hold,0.30,1545.3,584.5,1216.5,0.0,657.5,1168.9,1,146.9,0,1,shot_pb=0.80|flight_commit=0.86|keepin_prop=0.05|keepin_zoom=1.350|edge_zoom=0.977|bounds
7,1687.1,505.6,hold,0.30,1531.2,584.5,1202.4,0.0,657.5,1168.9,1,148.1,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.997|bounds
8,1668.1,508.6,hold,0.30,1514.1,584.5,1185.3,0.0,657.5,1168.9,1,150.0,0,0,accel_zoom=0.917|shot_pb=1.00|flight_commit=1.00|bounds
9,1644.2,512.4,hold,0.30,1493.7,584.5,1164.9,0.0,657.5,1168.9,1,153.5,0,0,accel_zoom=0.917|shot_pb=1.00|flight_commit=1.00|edge_zoom=0.994|bounds
10,1614.5,517.1,hold,0.30,1469.9,584.5,1141.2,0.0,657.5,1168.9,1,159.4,0,1,accel_zoom=0.898|shot_pb=1.00|flight_commit=1.00|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.994|bounds
11,1577.2,522.9,hold,0.30,1442.7,584.5,1113.9,0.0,657.5,1168.9,1,169.5,0,0,accel_zoom=0.874|shot_pb=1.00|flight_commit=1.00|edge_zoom=0.987|bounds
12,1530.7,530.3,yolo,0.28,1411.9,584.5,1083.2,0.0,657.5,1168.9,1,185.2,0,0,accel_zoom=0.844|shot_pb=1.00|flight_commit=1.00|edge_zoom=0.985|bounds
13,1458.0,541.7,yolo,0.27,1377.8,584.5,1049.1,0.0,657.5,1168.9,1,223.8,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|flight_boost=1.11|edge_zoom=0.981|bounds
14,1377.3,554.5,interp,0.50,1340.6,584.5,1011.8,0.0,657.5,1168.9,1,267.3,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|flight_boost=1.30|edge_zoom=0.977|bounds
15,1293.0,567.8,interp,0.50,1300.6,584.5,971.9,0.0,657.5,1168.9,1,296.4,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|flight_boost=1.49|edge_zoom=0.973|bounds
16,1207.5,581.2,interp,0.50,1258.3,584.5,929.6,0.0,657.5,1168.9,1,253.2,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.67|edge_zoom=0.969|bounds
17,1122.7,594.6,interp,0.50,1214.3,584.5,885.5,0.0,657.5,1168.9,1,212.4,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.84|edge_zoom=0.965|bounds
18,1039.9,607.7,interp,0.50,1169.0,584.5,840.2,0.0,657.5,1168.9,1,174.9,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.97|edge_zoom=0.961|bounds
19,960.0,620.3,interp,0.50,1123.1,584.5,794.4,0.0,657.5,1168.9,1,140.9,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=2.00|edge_zoom=0.957|bounds
20,883.8,632.4,interp,0.50,1077.3,584.5,748.5,0.0,657.5,1168.9,1,110.5,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=2.00|edge_zoom=0.953|bounds
21,812.0,643.8,interp,0.50,1031.9,584.5,703.2,0.0,657.5,1168.9,1,84.1,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=2.00|edge_zoom=0.949|bounds
22,744.8,654.4,interp,0.50,987.4,584.5,658.6,0.0,657.5,1168.9,1,61.4,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=2.00|edge_zoom=0.946|bounds
23,682.6,664.3,interp,0.50,944.0,584.5,615.3,0.0,657.5,1168.9,1,42.6,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.93|edge_zoom=0.943|bounds
24,625.7,673.4,interp,0.50,902.0,584.5,573.3,0.0,657.5,1168.9,1,27.7,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.85|edge_zoom=0.940|bounds
25,574.3,681.7,interp,0.50,858.1,584.5,529.3,0.0,657.5,1168.9,1,20.2,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.76|edge_zoom=0.937|bounds
26,528.8,689.0,interp,0.50,812.6,584.5,483.8,0.0,657.5,1168.9,1,20.2,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.66|edge_zoom=0.935|bounds
27,489.6,695.5,interp,0.50,773.4,584.5,444.6,0.0,657.5,1168.9,1,20.2,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.55|edge_zoom=0.933|bounds
28,457.1,700.9,interp,0.50,740.8,584.5,412.1,0.0,657.5,1168.9,1,20.3,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.44|edge_zoom=0.931|bounds
29,431.8,705.3,interp,0.50,715.6,584.5,386.8,0.0,657.5,1168.9,1,20.2,0,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|flight_boost=1.31|edge_zoom=0.934|bounds
30,414.7,708.4,interp,0.50,698.5,584.5,369.7,0.0,657.5,1168.9,1,20.2,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.18|edge_zoom=0.928|bounds
31,406.7,710.3,interp,0.50,690.5,584.5,361.7,0.0,657.5,1168.9,1,20.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|flight_boost=1.04|edge_zoom=0.931|bounds
32,409.2,710.6,interp,0.50,693.0,584.5,364.2,0.0,657.5,1168.9,1,20.2,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.794|bounds
33,423.9,709.2,interp,0.50,707.7,584.5,378.9,0.0,657.5,1168.9,1,20.2,0,0,accel_zoom=0.829|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.821|bounds
34,453.1,705.8,interp,0.50,736.8,584.5,408.1,0.0,657.5,1168.9,1,20.3,0,0,accel_zoom=0.829|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.859|bounds
35,499.4,700.0,interp,0.50,783.2,584.5,454.4,0.0,657.5,1168.9,1,20.2,0,0,accel_zoom=0.829|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.911|bounds
36,566.6,691.2,interp,0.50,831.8,584.5,503.0,0.0,657.5,1168.9,1,38.8,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.942|bounds
37,772.1,663.3,interp,0.50,868.6,584.5,539.8,0.0,657.5,1168.9,1,207.5,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.49|edge_zoom=0.951|bounds
38,845.7,653.6,interp,0.50,905.8,584.5,577.1,0.0,657.5,1168.9,1,243.9,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.68|edge_zoom=0.954|bounds
39,903.3,646.1,interp,0.50,942.6,584.5,613.8,0.0,657.5,1168.9,1,264.7,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.84|edge_zoom=0.957|bounds
40,948.4,640.2,interp,0.50,978.3,584.5,649.6,0.0,657.5,1168.9,1,274.1,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.93|edge_zoom=0.958|bounds
41,983.5,635.7,interp,0.50,1012.6,584.5,683.8,0.0,657.5,1168.9,1,274.9,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.94|edge_zoom=0.960|bounds
42,1010.8,632.2,interp,0.50,1044.9,584.5,716.1,0.0,657.5,1168.9,1,269.9,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.89|edge_zoom=0.961|bounds
43,1032.0,629.4,interp,0.50,1074.6,584.5,745.9,0.0,657.5,1168.9,1,261.4,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.75|edge_zoom=0.962|bounds
44,1048.3,627.2,interp,0.50,1101.3,584.5,772.5,0.0,657.5,1168.9,1,251.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|flight_boost=1.20|edge_zoom=0.959|bounds
45,1060.9,625.5,interp,0.50,1124.5,584.5,795.7,0.0,657.5,1168.9,1,240.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.03|edge_zoom=0.963|bounds
46,1070.6,624.0,interp,0.50,1143.8,584.5,815.0,0.0,657.5,1168.9,1,230.8,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.959|bounds
47,1077.9,622.7,interp,0.50,1159.1,584.5,830.3,0.0,657.5,1168.9,1,222.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.965|bounds
48,1083.5,621.5,interp,0.50,1170.5,584.5,841.7,0.0,657.5,1168.9,1,217.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.959|bounds
49,1087.7,620.3,interp,0.50,1178.0,584.5,849.2,0.0,657.5,1168.9,1,213.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.969|bounds
50,1090.8,619.1,yolo,0.43,1181.8,584.5,853.1,0.0,657.5,1168.9,1,213.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.959|bounds
51,1092.8,617.6,yolo,0.41,1182.4,584.5,853.7,0.0,657.5,1168.9,1,214.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.979|bounds
52,1093.8,615.8,yolo,0.37,1180.1,584.5,851.4,0.0,657.5,1168.9,1,217.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|bounds
53,1093.9,614.0,yolo,0.34,1175.4,584.5,846.6,0.0,657.5,1168.9,1,222.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.996|bounds
54,1093.2,612.1,interp,0.38,1168.6,584.5,839.9,0.0,657.5,1168.9,1,228.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.990|bounds
55,1091.8,610.2,yolo,0.37,1160.4,584.5,831.6,0.0,657.5,1168.9,1,235.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.987|bounds
56,1089.6,608.3,interp,0.38,1151.1,584.5,822.4,0.0,657.5,1168.9,1,242.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.984|bounds
57,1087.0,606.4,interp,0.38,1141.3,584.5,812.5,0.0,657.5,1168.9,1,249.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.982|bounds
58,1083.8,604.5,interp,0.38,1131.2,584.5,802.5,0.0,657.5,1168.9,1,256.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.980|bounds
59,1080.1,602.6,yolo,0.35,1121.3,584.5,792.6,0.0,657.5,1168.9,1,262.8,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.965|bounds
60,1075.1,600.4,yolo,0.35,1111.8,584.5,783.1,0.0,657.5,1168.9,1,267.3,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.979|bounds
61,1070.2,598.7,yolo,0.37,1102.9,584.5,774.2,0.0,657.5,1168.9,1,271.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.05|keepin_zoom=1.350|edge_zoom=0.965|bounds
62,1065.8,597.5,yolo,0.36,1094.7,584.5,765.9,0.0,657.5,1168.9,1,275.1,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.968|bounds
63,1061.8,596.9,yolo,0.35,1087.1,584.5,758.4,0.0,657.5,1168.9,1,278.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.973|bounds
64,1058.4,596.9,yolo,0.31,1080.3,584.5,751.5,0.0,657.5,1168.9,1,282.1,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|edge_zoom=0.966|bounds
65,1055.6,597.4,interp,0.38,1074.0,584.5,745.3,0.0,657.5,1168.9,1,285.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.968|bounds
66,1053.1,598.3,interp,0.38,1068.3,584.5,739.5,0.0,657.5,1168.9,1,288.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.959|bounds
67,1050.6,599.4,interp,0.38,1063.0,584.5,734.2,0.0,657.5,1168.9,1,291.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.967|bounds
68,1048.2,600.8,interp,0.38,1057.9,584.5,729.1,0.0,657.5,1168.9,1,294.3,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.953|bounds
69,1045.6,602.6,interp,0.38,1053.0,584.5,724.3,0.0,657.5,1168.9,1,296.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.965|bounds
70,1042.8,604.6,interp,0.38,1048.2,584.5,719.5,0.0,657.5,1168.9,1,298.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.950|bounds
71,1039.6,606.9,yolo,0.29,1043.5,584.5,714.7,0.0,657.5,1168.9,1,300.1,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.964|bounds
72,1036.0,609.7,interp,0.38,1038.6,584.5,709.9,0.0,657.5,1168.9,1,301.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.947|bounds
73,1031.6,612.8,interp,0.38,1033.7,584.5,704.9,0.0,657.5,1168.9,1,301.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.962|bounds
74,1026.3,616.3,yolo,0.30,1028.6,584.5,699.8,0.0,657.5,1168.9,1,301.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.947|bounds
75,1019.8,620.3,yolo,0.28,1023.4,584.5,694.6,0.0,657.5,1168.9,1,300.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.960|bounds
76,1008.7,624.3,yolo,0.30,1018.1,584.5,689.3,0.0,657.5,1168.9,1,294.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.950|bounds
77,998.6,628.6,interp,0.32,1012.6,584.5,683.8,0.0,657.5,1168.9,1,290.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.956|bounds
78,988.5,632.7,interp,0.32,1007.1,584.5,678.3,0.0,657.5,1168.9,1,285.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.946|bounds
79,978.5,636.8,interp,0.32,1001.5,584.5,672.8,0.0,657.5,1168.9,1,281.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.954|bounds
80,968.7,640.7,interp,0.32,996.0,584.5,667.2,0.0,657.5,1168.9,1,276.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.944|bounds
81,959.3,644.4,interp,0.32,990.4,584.5,661.7,0.0,657.5,1168.9,1,272.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.951|bounds
82,950.3,647.9,interp,0.32,985.0,584.5,656.2,0.0,657.5,1168.9,1,269.3,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.942|bounds
83,941.9,651.1,interp,0.32,979.6,584.5,650.8,0.0,657.5,1168.9,1,266.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.949|bounds
84,934.1,654.1,interp,0.32,974.3,584.5,645.5,0.0,657.5,1168.9,1,263.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.940|bounds
85,926.8,656.8,interp,0.32,969.0,584.5,640.2,0.0,657.5,1168.9,1,261.8,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.946|bounds
86,920.2,659.2,interp,0.32,963.8,584.5,635.0,0.0,657.5,1168.9,1,260.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.939|bounds
87,914.2,661.2,interp,0.32,958.6,584.5,629.8,0.0,657.5,1168.9,1,259.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.05|keepin_zoom=1.350|edge_zoom=0.944|bounds
88,908.9,662.9,interp,0.32,953.3,584.5,624.5,0.0,657.5,1168.9,1,259.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.948|bounds
89,904.4,664.3,interp,0.32,947.8,584.5,619.0,0.0,657.5,1168.9,1,260.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.939|bounds
90,900.7,665.2,interp,0.32,942.2,584.5,613.4,0.0,657.5,1168.9,1,262.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.944|bounds
91,897.9,665.6,interp,0.32,936.3,584.5,607.5,0.0,657.5,1168.9,1,265.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.942|bounds
92,913.0,657.3,yolo,0.24,930.1,584.5,601.3,0.0,657.5,1168.9,1,286.9,1,0,accel_zoom=0.942|shot_pb=1.00|flight_commit=1.00|pb_zfit|speed|edge_zoom=0.963|bounds
93,905.1,660.1,yolo,0.24,923.6,584.5,594.8,0.0,657.5,1168.9,1,285.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.939|bounds
94,869.6,675.3,centroid,0.35,916.7,584.5,588.0,0.0,657.5,1168.9,1,256.9,0,0,accel_zoom=0.870|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.933|bounds
95,855.5,681.1,centroid,0.35,909.6,584.5,580.8,0.0,657.5,1168.9,1,249.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.941|bounds
96,842.7,686.3,centroid,0.35,902.2,584.5,573.4,0.0,657.5,1168.9,1,244.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.930|bounds
97,830.9,691.1,centroid,0.34,894.6,584.5,565.8,0.0,657.5,1168.9,1,240.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.938|bounds
98,819.9,695.6,centroid,0.34,886.8,584.5,558.0,0.0,657.5,1168.9,1,237.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.927|bounds
99,809.6,699.9,centroid,0.34,878.8,584.5,550.1,0.0,657.5,1168.9,1,234.8,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.935|bounds
100,799.7,704.0,centroid,0.34,870.9,584.5,542.1,0.0,657.5,1168.9,1,232.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.924|bounds
101,790.2,707.9,centroid,0.34,862.9,584.5,534.2,0.0,657.5,1168.9,1,231.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.932|bounds
102,781.0,711.8,centroid,0.34,855.0,584.5,526.3,0.0,657.5,1168.9,1,230.0,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.921|bounds
103,772.0,715.5,centroid,0.34,847.2,584.5,518.5,0.0,657.5,1168.9,1,228.8,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.929|bounds
104,763.2,719.3,centroid,0.33,839.6,584.5,510.8,0.0,657.5,1168.9,1,227.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.919|bounds
105,754.5,723.0,centroid,0.33,832.1,584.5,503.4,0.0,657.5,1168.9,1,226.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.926|bounds
106,745.9,726.7,centroid,0.33,824.9,584.5,496.1,0.0,657.5,1168.9,1,225.0,1,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|speed|edge_zoom=0.919|bounds
107,737.3,730.4,centroid,0.33,817.9,584.5,489.1,0.0,657.5,1168.9,1,223.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.923|bounds
108,728.7,734.2,centroid,0.33,811.1,584.5,482.4,0.0,657.5,1168.9,1,221.6,1,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|speed|edge_zoom=0.920|bounds
109,720.2,737.9,centroid,0.33,804.7,584.5,475.9,0.0,657.5,1168.9,1,219.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.921|bounds
110,711.7,741.6,centroid,0.33,798.6,584.5,469.8,0.0,657.5,1168.9,1,217.1,1,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|speed|edge_zoom=0.920|bounds
111,703.1,745.4,centroid,0.32,792.8,584.5,464.1,0.0,657.5,1168.9,1,214.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.918|bounds
112,694.6,749.1,centroid,0.32,787.5,584.5,458.7,0.0,657.5,1168.9,1,211.1,1,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|speed|edge_zoom=0.920|bounds
113,686.1,752.9,centroid,0.32,782.6,584.5,453.8,0.0,657.5,1168.9,1,207.5,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.916|bounds
114,677.6,756.7,centroid,0.32,778.1,584.5,449.3,0.0,657.5,1168.9,1,203.5,1,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|speed|edge_zoom=0.921|bounds
115,669.0,760.4,centroid,0.32,774.1,584.5,445.3,0.0,657.5,1168.9,1,198.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.916|bounds
116,660.5,764.2,centroid,0.32,770.5,584.5,441.8,0.0,657.5,1168.9,1,194.0,1,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|speed|edge_zoom=0.921|bounds
117,652.0,768.1,centroid,0.32,767.4,584.5,438.6,0.0,657.5,1168.9,1,188.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.916|bounds
118,643.5,771.9,centroid,0.32,764.6,584.5,435.8,0.0,657.5,1168.9,1,182.9,1,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|speed|edge_zoom=0.921|bounds
119,635.0,775.7,centroid,0.32,762.1,584.5,433.3,0.0,657.5,1168.9,1,176.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.916|bounds
120,626.6,779.6,centroid,0.32,759.9,584.5,431.1,0.0,657.5,1168.9,1,170.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.921|bounds
121,618.3,783.3,centroid,0.32,757.9,584.5,429.2,0.0,657.5,1168.9,1,164.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.921|bounds
122,610.3,787.0,centroid,0.32,756.1,584.5,427.4,0.0,657.5,1168.9,1,158.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.921|bounds
123,602.4,790.6,centroid,0.32,754.5,584.5,425.8,0.0,657.5,1168.9,1,151.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.921|bounds
124,594.9,794.0,centroid,0.32,753.1,584.5,424.4,0.0,657.5,1168.9,1,145.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.921|bounds
125,587.7,797.1,centroid,0.33,752.0,584.5,423.3,0.0,657.5,1168.9,1,139.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.920|bounds
126,581.1,800.0,centroid,0.33,751.3,584.5,422.5,0.0,657.5,1168.9,1,133.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.920|bounds
