frame,ball_x,ball_y,source,confidence,cam_cx,cam_cy,crop_x0,crop_y0,crop_w,crop_h,ball_in_crop,dist_to_edge,speed_limited,keepinview,clamp_flags
110,1867.8,809.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,25.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.24|keepin_zoom=1.350|speed|edge_zoom=0.814|bounds
111,1868.1,806.7,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,24.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.23|keepin_zoom=1.350|speed|edge_zoom=0.814|bounds
112,1868.4,804.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,24.5,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.23|keepin_zoom=1.350|speed|edge_zoom=0.814|bounds
113,1868.7,802.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,24.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.22|keepin_zoom=1.350|speed|edge_zoom=0.814|bounds
114,1869.1,799.7,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,23.8,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.21|keepin_zoom=1.350|speed|edge_zoom=0.814|bounds
115,1869.4,797.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,23.5,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.20|keepin_zoom=1.350|speed|edge_zoom=0.813|bounds
116,1869.7,795.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,23.2,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.19|keepin_zoom=1.350|speed|edge_zoom=0.813|bounds
117,1870.0,792.7,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,22.9,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.19|keepin_zoom=1.350|speed|edge_zoom=0.813|bounds
118,1870.4,790.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,22.5,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.18|keepin_zoom=1.350|speed|edge_zoom=0.813|bounds
119,1870.7,788.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,22.2,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.17|keepin_zoom=1.350|speed|edge_zoom=0.812|bounds
120,1871.0,785.8,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,21.9,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.17|keepin_zoom=1.350|speed|edge_zoom=0.812|bounds
121,1871.3,783.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,21.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.16|keepin_zoom=1.350|speed|edge_zoom=0.812|bounds
122,1871.6,781.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,21.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.15|keepin_zoom=1.350|speed|edge_zoom=0.811|bounds
123,1872.0,778.8,interp,0.38,1588.9,584.5,1260.2,0.0,657.5,1168.9,1,20.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.14|keepin_zoom=1.350|speed|edge_zoom=0.811|bounds
124,1872.3,776.5,interp,0.38,1589.0,584.5,1260.2,0.0,657.5,1168.9,1,20.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.14|keepin_zoom=1.350|speed|edge_zoom=0.811|bounds
125,1872.6,774.2,interp,0.38,1589.1,584.5,1260.3,0.0,657.5,1168.9,1,20.5,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.13|keepin_zoom=1.350|speed|edge_zoom=0.811|bounds
126,1872.9,771.9,interp,0.38,1589.2,584.5,1260.5,0.0,657.5,1168.9,1,20.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.13|keepin_zoom=1.350|speed|edge_zoom=0.810|bounds
127,1873.2,769.6,interp,0.38,1589.4,584.5,1260.7,0.0,657.5,1168.9,1,20.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.12|keepin_zoom=1.350|speed|edge_zoom=0.810|bounds
128,1873.4,767.3,interp,0.38,1589.7,584.5,1260.9,0.0,657.5,1168.9,1,20.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.11|keepin_zoom=1.350|speed|edge_zoom=0.810|bounds
129,1873.7,765.0,interp,0.38,1589.9,584.5,1261.1,0.0,657.5,1168.9,1,20.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.11|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
130,1874.0,762.7,interp,0.38,1590.1,584.5,1261.4,0.0,657.5,1168.9,1,20.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.10|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
131,1874.2,760.4,interp,0.38,1590.4,584.5,1261.6,0.0,657.5,1168.9,1,20.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.10|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
132,1874.4,758.2,interp,0.38,1590.5,584.5,1261.8,0.0,657.5,1168.9,1,20.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.09|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
133,1874.6,755.9,interp,0.38,1590.7,584.5,1261.9,0.0,657.5,1168.9,1,20.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.09|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
134,1874.7,753.7,interp,0.38,1590.8,584.5,1262.1,0.0,657.5,1168.9,1,20.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.08|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
135,1874.8,751.5,interp,0.38,1590.9,584.5,1262.1,0.0,657.5,1168.9,1,20.1,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.08|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
136,1874.9,749.4,interp,0.38,1590.9,584.5,1262.1,0.0,657.5,1168.9,1,20.0,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.07|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
137,1874.9,747.3,interp,0.38,1590.8,584.5,1262.0,0.0,657.5,1168.9,1,19.9,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.07|keepin_zoom=1.350|speed|edge_zoom=0.809|bounds
138,1874.7,745.2,interp,0.38,1590.6,584.5,1261.9,0.0,657.5,1168.9,1,19.9,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.07|keepin_zoom=1.350|speed|edge_zoom=0.810|bounds
139,1874.5,743.2,interp,0.38,1590.4,584.5,1261.6,0.0,657.5,1168.9,1,19.9,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.06|keepin_zoom=1.350|speed|edge_zoom=0.810|bounds
140,1874.2,741.3,interp,0.38,1590.1,584.5,1261.3,0.0,657.5,1168.9,1,19.9,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.06|keepin_zoom=1.350|speed|edge_zoom=0.811|bounds
141,1873.6,739.5,yolo,0.40,1589.7,584.5,1261.0,0.0,657.5,1168.9,1,20.1,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.05|keepin_zoom=1.350|speed|edge_zoom=0.813|bounds
142,1872.8,738.1,interp,0.38,1589.4,584.5,1260.6,0.0,657.5,1168.9,1,20.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.05|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
143,1871.7,736.7,interp,0.38,1589.0,584.5,1260.3,0.0,657.5,1168.9,1,21.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|speed|edge_zoom=0.818|bounds
144,1870.3,735.3,interp,0.38,1588.7,584.5,1260.0,0.0,657.5,1168.9,1,22.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|speed|edge_zoom=0.821|bounds
145,1868.5,733.8,interp,0.38,1588.4,584.5,1259.7,0.0,657.5,1168.9,1,23.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|speed|edge_zoom=0.826|bounds
146,1866.5,732.3,interp,0.38,1588.1,584.5,1259.4,0.0,657.5,1168.9,1,25.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|speed|edge_zoom=0.831|bounds
147,1864.1,730.7,interp,0.38,1587.7,584.5,1258.9,0.0,657.5,1168.9,1,27.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|speed|edge_zoom=0.837|bounds
148,1861.4,728.9,interp,0.38,1587.2,584.5,1258.4,0.0,657.5,1168.9,1,29.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.843|bounds
149,1858.3,727.0,interp,0.38,1586.5,584.5,1257.7,0.0,657.5,1168.9,1,32.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.851|bounds
150,1854.9,725.0,interp,0.38,1585.6,584.5,1256.8,0.0,657.5,1168.9,1,34.7,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.860|bounds
151,1851.2,722.9,interp,0.38,1584.4,584.5,1255.7,0.0,657.5,1168.9,1,37.2,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.870|bounds
152,1847.2,720.6,interp,0.38,1583.0,584.5,1254.2,0.0,657.5,1168.9,1,39.8,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.880|bounds
153,1842.9,718.2,interp,0.38,1581.2,584.5,1252.4,0.0,657.5,1168.9,1,42.3,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.892|bounds
154,1838.4,715.7,interp,0.38,1579.0,584.5,1250.3,0.0,657.5,1168.9,1,44.6,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.905|bounds
155,1833.5,713.0,interp,0.38,1576.5,584.5,1247.7,0.0,657.5,1168.9,1,47.0,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.919|bounds
156,1828.4,710.2,interp,0.38,1573.5,584.5,1244.7,0.0,657.5,1168.9,1,49.1,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.921|bounds
157,1823.1,707.3,interp,0.38,1570.1,584.5,1241.4,0.0,657.5,1168.9,1,51.0,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.921|bounds
158,1817.5,704.2,interp,0.38,1566.3,584.5,1237.5,0.0,657.5,1168.9,1,52.8,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.921|bounds
159,1811.7,701.1,interp,0.38,1562.0,584.5,1233.3,0.0,657.5,1168.9,1,54.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.922|bounds
160,1805.7,697.8,interp,0.38,1557.4,584.5,1228.6,0.0,657.5,1168.9,1,55.7,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.922|bounds
161,1799.5,694.4,interp,0.38,1552.4,584.5,1223.6,0.0,657.5,1168.9,1,56.9,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.922|bounds
162,1793.1,691.0,interp,0.38,1547.0,584.5,1218.2,0.0,657.5,1168.9,1,57.9,1,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.922|bounds
163,1786.6,687.4,interp,0.38,1541.3,584.5,1212.5,0.0,657.5,1168.9,1,58.7,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.813|bounds
164,1779.9,683.8,interp,0.38,1535.3,584.5,1206.5,0.0,657.5,1168.9,1,59.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.814|bounds
165,1773.1,680.1,interp,0.38,1529.1,584.5,1200.3,0.0,657.5,1168.9,1,60.0,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.815|bounds
166,1766.2,676.3,interp,0.38,1522.7,584.5,1193.9,0.0,657.5,1168.9,1,60.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.816|bounds
167,1759.2,672.5,interp,0.38,1516.1,584.5,1187.3,0.0,657.5,1168.9,1,60.9,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.817|bounds
168,1752.1,668.7,interp,0.38,1509.4,584.5,1180.6,0.0,657.5,1168.9,1,61.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.819|bounds
169,1744.9,664.8,interp,0.38,1502.5,584.5,1173.8,0.0,657.5,1168.9,1,61.6,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.820|bounds
170,1737.6,660.8,interp,0.38,1495.6,584.5,1166.8,0.0,657.5,1168.9,1,62.0,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.821|bounds
171,1730.3,656.9,interp,0.38,1488.6,584.5,1159.9,0.0,657.5,1168.9,1,62.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.822|bounds
172,1723.0,652.9,interp,0.38,1481.6,584.5,1152.8,0.0,657.5,1168.9,1,62.6,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.823|bounds
173,1715.7,648.9,interp,0.38,1474.5,584.5,1145.8,0.0,657.5,1168.9,1,62.8,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.824|bounds
174,1708.3,644.9,interp,0.38,1467.5,584.5,1138.7,0.0,657.5,1168.9,1,63.2,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.825|bounds
175,1701.0,641.0,interp,0.38,1460.4,584.5,1131.7,0.0,657.5,1168.9,1,63.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.826|bounds
176,1693.7,637.0,interp,0.38,1453.4,584.5,1124.7,0.0,657.5,1168.9,1,63.7,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.827|bounds
177,1686.5,633.1,interp,0.38,1446.5,584.5,1117.7,0.0,657.5,1168.9,1,64.0,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.828|bounds
178,1679.3,629.2,interp,0.38,1439.5,584.5,1110.8,0.0,657.5,1168.9,1,64.2,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.829|bounds
179,1672.2,625.3,interp,0.38,1432.7,584.5,1103.9,0.0,657.5,1168.9,1,64.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.830|bounds
180,1665.2,621.5,interp,0.38,1426.0,584.5,1097.2,0.0,657.5,1168.9,1,64.8,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.831|bounds
181,1658.2,617.7,interp,0.38,1419.3,584.5,1090.6,0.0,657.5,1168.9,1,65.1,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.832|bounds
182,1651.4,614.0,interp,0.38,1412.8,584.5,1084.1,0.0,657.5,1168.9,1,65.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.832|bounds
183,1644.8,610.4,interp,0.38,1406.4,584.5,1077.7,0.0,657.5,1168.9,1,65.6,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.833|bounds
184,1638.3,606.8,interp,0.38,1400.2,584.5,1071.4,0.0,657.5,1168.9,1,65.9,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.834|bounds
185,1631.9,603.3,interp,0.38,1394.2,584.5,1065.4,0.0,657.5,1168.9,1,66.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.834|bounds
186,1625.8,599.9,interp,0.38,1388.3,584.5,1059.5,0.0,657.5,1168.9,1,66.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.835|bounds
187,1619.8,596.6,interp,0.38,1382.6,584.5,1053.8,0.0,657.5,1168.9,1,66.8,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.836|bounds
188,1614.0,593.3,interp,0.38,1377.2,584.5,1048.4,0.0,657.5,1168.9,1,67.2,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.836|bounds
189,1608.5,590.2,interp,0.38,1371.9,584.5,1043.2,0.0,657.5,1168.9,1,67.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.837|bounds
190,1603.2,587.2,interp,0.38,1367.0,584.5,1038.2,0.0,657.5,1168.9,1,67.8,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.837|bounds
191,1598.2,584.3,interp,0.38,1362.3,584.5,1033.5,0.0,657.5,1168.9,1,68.1,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.838|bounds
192,1593.4,581.4,interp,0.38,1357.9,584.5,1029.1,0.0,657.5,1168.9,1,68.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.839|bounds
193,1589.0,578.7,interp,0.38,1353.8,584.5,1025.0,0.0,657.5,1168.9,1,68.8,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.840|bounds
194,1584.8,576.0,interp,0.38,1350.0,584.5,1021.2,0.0,657.5,1168.9,1,69.2,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.841|bounds
195,1581.0,573.5,interp,0.38,1346.5,584.5,1017.8,0.0,657.5,1168.9,1,69.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.843|bounds
196,1577.5,571.0,interp,0.38,1343.4,584.5,1014.6,0.0,657.5,1168.9,1,69.9,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.845|bounds
197,1574.5,568.5,interp,0.38,1340.6,584.5,1011.8,0.0,657.5,1168.9,1,70.1,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.849|bounds
198,1571.7,566.1,interp,0.38,1338.1,584.5,1009.3,0.0,657.5,1168.9,1,70.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.855|bounds
199,1569.5,563.6,interp,0.38,1335.9,584.5,1007.2,0.0,657.5,1168.9,1,70.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.864|bounds
200,1567.6,561.1,interp,0.38,1334.0,584.5,1005.3,0.0,657.5,1168.9,1,70.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|edge_zoom=0.878|bounds
201,1566.2,558.4,interp,0.38,1332.4,584.5,1003.6,0.0,657.5,1168.9,1,70.2,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.898|bounds
202,1565.3,555.6,interp,0.38,1330.9,584.5,1002.2,0.0,657.5,1168.9,1,69.6,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.956|bounds
203,1565.0,552.4,interp,0.38,1329.6,584.5,1000.9,0.0,657.5,1168.9,1,68.6,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.997|bounds
204,1565.2,548.8,interp,0.38,1328.5,584.5,999.7,0.0,657.5,1168.9,1,67.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|bounds
205,1566.1,544.6,yolo,0.28,1327.4,584.5,998.6,0.0,657.5,1168.9,1,65.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.996|bounds
206,1571.2,535.1,centroid,0.35,1326.3,584.5,997.5,0.0,657.5,1168.9,1,59.1,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.996|bounds
207,1572.0,530.9,centroid,0.35,1325.3,584.5,996.5,0.0,657.5,1168.9,1,57.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|bounds
208,1571.9,527.5,centroid,0.35,1324.2,584.5,995.5,0.0,657.5,1168.9,1,56.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|bounds
209,1570.8,524.8,centroid,0.34,1323.2,584.5,994.5,0.0,657.5,1168.9,1,56.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.937|bounds
210,1568.5,522.8,centroid,0.34,1322.3,584.5,993.5,0.0,657.5,1168.9,1,57.8,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.852|bounds
211,1558.8,523.0,centroid,0.34,1321.5,584.5,992.7,0.0,657.5,1168.9,1,66.7,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.834|bounds
212,1555.5,521.5,centroid,0.34,1320.9,584.5,992.1,0.0,657.5,1168.9,1,69.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.834|bounds
213,1552.9,519.9,centroid,0.34,1320.6,584.5,991.8,0.0,657.5,1168.9,1,71.7,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.841|bounds
214,1551.0,518.2,centroid,0.34,1320.6,584.5,991.8,0.0,657.5,1168.9,1,73.6,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.853|bounds
215,1549.6,516.6,centroid,0.34,1321.1,584.5,992.3,0.0,657.5,1168.9,1,75.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.871|bounds
216,1548.6,514.9,centroid,0.33,1322.1,584.5,993.3,0.0,657.5,1168.9,1,77.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.896|bounds
217,1548.1,513.2,centroid,0.33,1323.6,584.5,994.8,0.0,657.5,1168.9,1,79.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.963|bounds
218,1548.0,511.6,centroid,0.33,1325.7,584.5,997.0,0.0,657.5,1168.9,1,81.7,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|bounds
219,1548.1,509.9,centroid,0.33,1328.4,584.5,999.6,0.0,657.5,1168.9,1,84.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|bounds
220,1548.6,508.3,centroid,0.33,1331.6,584.5,1002.8,0.0,657.5,1168.9,1,87.0,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|edge_zoom=0.998|bounds
221,1549.2,506.6,centroid,0.33,1335.3,584.5,1006.5,0.0,657.5,1168.9,1,90.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.999|bounds
222,1550.2,505.0,centroid,0.33,1339.3,584.5,1010.5,0.0,657.5,1168.9,1,93.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.999|bounds
223,1551.3,503.4,centroid,0.32,1343.5,584.5,1014.7,0.0,657.5,1168.9,1,96.2,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|bounds
224,1552.6,501.9,centroid,0.32,1347.8,584.5,1019.1,0.0,657.5,1168.9,1,99.2,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|bounds
225,1554.1,500.4,centroid,0.32,1352.2,584.5,1023.4,0.0,657.5,1168.9,1,102.1,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|bounds
226,1555.7,498.9,centroid,0.32,1356.4,584.5,1027.6,0.0,657.5,1168.9,1,104.7,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.999|bounds
227,1557.5,497.5,centroid,0.32,1360.3,584.5,1031.6,0.0,657.5,1168.9,1,106.8,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.988|bounds
228,1559.4,496.1,centroid,0.32,1364.0,584.5,1035.2,0.0,657.5,1168.9,1,108.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.997|bounds
229,1561.4,494.9,centroid,0.32,1367.4,584.5,1038.6,0.0,657.5,1168.9,1,110.0,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.986|bounds
230,1563.5,493.7,centroid,0.31,1370.4,584.5,1041.6,0.0,657.5,1168.9,1,110.9,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.982|bounds
