"index","date","status","atomic","master"
"111","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\111__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\111__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"120","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\120__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421-t441.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\120__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_FINAL\follow\stabilized.mp4"
"213","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\213__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158-t2169.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\213__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-t2169.00_portrait_FINAL\follow\stabilized.mp4"
"2","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\002__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\002__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"209","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\209__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034-t2057.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\209__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_FINAL\follow\stabilized.mp4"
"201","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\201__2025-09-20__TSC_vs_RVFC__CORNER__t1852-t1875.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\201__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00_portrait_FINAL\follow\stabilized.mp4"
"40","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\040__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\040__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"220","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\220__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770-t2827.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\220__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_FINAL\follow\stabilized.mp4"
"103","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\103__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\103__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"212","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\212__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646-t2665.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\212__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_FINAL\follow\stabilized.mp4"
"106","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\106__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\106__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"117","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\117__2025-10-07__HOME_vs_AWAY__GOAL__t180.80-t191.20.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\117__1970-01-01__HOME_vs_AWAY__GOAL__t180.80-t191.20_portrait_FINAL\follow\stabilized.mp4"
"192","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\192__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871-t1881.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\192__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_FINAL\follow\stabilized.mp4"
"10","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\010__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\010__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"68","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\068__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\068__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"162","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\162__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880-t897.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\162__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_FINAL\follow\stabilized.mp4"
"190","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\190__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711-t1722.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\190__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_FINAL\follow\stabilized.mp4"
"141","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\141__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t802-t818.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\141__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t802.00-t818.00_portrait_FINAL\follow\stabilized.mp4"
"87","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\087__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\087__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"119","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\119__2025-10-07__HOME_vs_AWAY__BUILD_UP__t224.80-t248.70.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\119__1970-01-01__HOME_vs_AWAY__BUILD_UP__t224.80-t248.70_portrait_FINAL\follow\stabilized.mp4"
"165","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\165__2025-09-20__TSC_vs_Greenwood__SHOT__t1081-t1088.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\165__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_FINAL\follow\stabilized.mp4"
"180","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\180__2025-10-07__HOME_vs_AWAY__GOAL__t2816.60-t2831.80.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\180__1970-01-01__HOME_vs_AWAY__GOAL__t2816.60-t2831.80_portrait_FINAL\follow\stabilized.mp4"
"142","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\142__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604-t620.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\142__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-t620.00_portrait_FINAL\follow\stabilized.mp4"
"64","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\064__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\064__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"126","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\126__2025-09-20__TSC_vs_Greenwood__WIN_FREE_KICK__t538-t553.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\126__2025-09-20__TSC_vs_Greenwood__WIN_FREE_KICK__t538.00-t553.00_portrait_FINAL\follow\stabilized.mp4"
"46","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\046__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\046__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"41","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\041__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"75","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\075__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\075__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"16","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\016__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\016__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"83","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\083__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\083__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"163","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\163__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t1626-t1637.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\163__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t1626.00-t1637.00_portrait_FINAL\follow\stabilized.mp4"
"96","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\096__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\096__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"3","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13___vs_\003__2025-09-13___vs___SHOT__t0-t0.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\003__SHOT__t0.00-t0.00\transforms.json"
"53","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\053__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\053__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"175","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\175__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t1292-t1329.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\175__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t1292.00-t1329.00_portrait_FINAL\follow\stabilized.mp4"
"14","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\014__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\014__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"172","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\172__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212-t1224.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\172__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_FINAL\follow\stabilized.mp4"
"129","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\129__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685-t708.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\129__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_FINAL\follow\stabilized.mp4"
"95","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\095__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\095__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"6","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\006__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\006__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"38","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"205","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\205__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898-t1911.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\205__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_FINAL\follow\stabilized.mp4"
"115","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\115__2025-09-13__TSC_vs_NEOFC__SHOT__t155.50-t166.40.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\115__2025-09-13__TSC_vs_NEOFC__SHOT__t155.50-t166.40_portrait_FINAL\follow\stabilized.mp4"
"47","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\047__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\047__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"77","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\077__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\077__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"116","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\116__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t387-t412.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\116__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t387.00-t412.00_portrait_FINAL\follow\stabilized.mp4"
"210","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\210__2025-09-20__TSC_vs_Greenwood__GOAL__t2562-t2582.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\210__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_FINAL\follow\stabilized.mp4"
"181","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\181__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393-t1409.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\181__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393.00-t1409.00_portrait_FINAL\follow\stabilized.mp4"
"146","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\146__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675-t689.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\146__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_FINAL\follow\stabilized.mp4"
"221","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\221__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411-t2431.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\221__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_FINAL\follow\stabilized.mp4"
"31","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\031__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"164","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\164__2025-10-07__HOME_vs_AWAY__DRIBBLING__t1972.50-t1980.70.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\164__1970-01-01__HOME_vs_AWAY__DRIBBLING__t1972.50-t1980.70_portrait_FINAL\follow\stabilized.mp4"
"152","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\152__2025-10-07__HOME_vs_AWAY__GOAL__t1705.20-t1708.50.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\152__1970-01-01__HOME_vs_AWAY__GOAL__t1705.20-t1708.50_portrait_FINAL\follow\stabilized.mp4"
"150","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\150__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689-t702.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\150__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_FINAL\follow\stabilized.mp4"
"7","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\007__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\007__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"92","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\092__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\092__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"104","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\104__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\104__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"217","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\217__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2348-t2367.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\217__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2348.00-t2367.00_portrait_FINAL\follow\stabilized.mp4"
"216","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\216__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705-t2715.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\216__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_FINAL\follow\stabilized.mp4"
"147","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\147__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1058-t1080.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\147__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1058.00-t1080.00_portrait_FINAL\follow\stabilized.mp4"
"207","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\207__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964-t1975.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\207__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-t1975.00_portrait_FINAL\follow\stabilized.mp4"
"99","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\099__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\099__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"206","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\206__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245-t2266.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\206__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_FINAL\follow\stabilized.mp4"
"125","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\125__2025-10-07__HOME_vs_AWAY__CORNER__t417.90-t431.60.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\125__1970-01-01__HOME_vs_AWAY__CORNER__t417.90-t431.60_portrait_FINAL\follow\stabilized.mp4"
"189","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\189__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-t3108.80.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\189__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-t3108.80_portrait_FINAL\follow\stabilized.mp4"
"33","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\033__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\033__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"114","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\114__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\114__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
